IDENT,IDCEREMA,TYPE_QUEST,POIDSM,NBP_CATI,RESCOMM,RESDEP,RESCOUR,RESSECT,RESLNG,RESLAT,DATE_ENQ,JOUR,MOIS,ANNEE,JOURSEM,TYPE_JOUR,MNP,MNP5,MNPMOB,MNPACT,TYPE_MEN,TYPELOG,OCCUPLOG,ANARR_LOG,ACOMM_T,ACOMM_N,INTERNET,NB_VD,NB_2RM,NB_VEH,NB_VELO,NB_VAE,VP_ENT,VP_ASS,2RM_ENT,2RM_ASS,ABRI_VL,REVENU,RESCOMM_OLD,RESDEP_OLD,RESCOUR_OLD,RESLNG_OLD,RESLAT_OLD
1ecb66e8-8026-4a86-bcf2-0af98c6f1cd8,F187815021442C,CATI,0,2,78389,78,3,7815,1.808,48.783,2019/2/19,19,2,2019,mardi,Semaine,3,2,1,2,Couple avec enfant,1,2,1990,,,,3,0,3,0,0,3,3,,,1,7,78389,78,3,1.808,48.783
f07579ee-837b-4550-a43d-370b5fb965da,F187815021546A,CATI,0,2,78576,78,3,7815,1.872,48.753,2019/2/2,2,2,2019,samedi,samedi,2,1,1,0,Couple sans enfant,1,2,1996,,,,3,0,3,1,0,4,3,,,,5,78576,78,3,1.872,48.753
fc25d50b-2116-4756-b558-2b5ba0e895f1,F187816021713C,CATI,0,2,78220,78,3,7816,1.892,48.723,2019/2/15,15,2,2019,vendredi,Semaine,2,2,0,1,Couple sans enfant,1,2,1998,,,,1,0,1,1,0,5,5,,,,6,78220,78,3,1.892,48.723
4b2adc45-7fc0-4502-a110-b6b41a82cd16,F187816021927B,CATI,0,2,78517,78,3,7816,1.83,48.648,2019/2/5,5,2,2019,mardi,Semaine,1,1,1,1,Femme seule,2,4,2017,1,,,0,0,0,0,0,,,,,1,7,78517,78,3,1.83,48.648
61a88090-57f7-46de-ab32-e8cc6bbbeaf1,F187816021979H,CATI,0,2,78537,78,3,7816,1.933,48.571,2019/2/6,6,2,2019,mercredi,Semaine,5,2,2,1,Couple avec enfant,1,2,2000,,,,3,0,3,6,0,4,3,,,,6,78537,78,3,1.933,48.571
9a3f9d1a-e29e-4f91-a077-b72f86880fc5,F187816022023E,CATI,0,2,78575,78,3,7816,2.063,48.706,2019/1/30,30,1,2019,mercredi,Semaine,2,2,1,1,Couple sans enfant,1,1,1999,,,,1,0,1,2,0,3,2,,,,6,78575,78,3,2.063,48.706
5bac5ac8-dd26-4327-b002-47abf8b5f8e6,F189103023052E,CATI,0,2,91216,91,3,9103,2.317,48.679,2019/2/20,20,2,2019,mercredi,Semaine,2,1,1,0,Couple sans enfant,1,2,1960,,,,1,0,1,0,0,1,1,,,1,4,91216,91,3,2.317,48.679
f3d45c15-ba90-4053-a5e9-cb200f9effe8,F189103023132E,CATI,0,2,91345,91,3,9103,2.295,48.687,2019/2/10,10,2,2019,dimanche,dimanche,1,1,1,0,Femme seule,1,2,1972,,,,1,0,1,0,0,3,1,,,1,3,91345,91,3,2.295,48.687
454410df-79cc-4c46-b47a-0bf181fa1bb5,F189103023225E,CATI,0,2,91345,91,3,9103,2.295,48.695,2019/2/3,3,2,2019,dimanche,dimanche,4,4,2,2,Autre,1,4,2003,,,,2,0,2,0,0,3,3,,,1,9,91345,91,3,2.295,48.695
794869a7-8c65-417b-b2d8-aeb751117ab8,F189103023258H,CATI,0,2,91363,91,3,9103,2.238,48.636,2019/3/12,12,3,2019,mardi,Semaine,3,2,2,1,Couple avec enfant,1,1,2009,2,Les Ulis (91),,1,0,1,3,0,4,3,,,,4,91363,91,3,2.238,48.636
baaa8e88-0e3e-4bcb-8476-be2a71041cbf,F189103023338H,CATI,0,2,91458,91,3,9103,2.235,48.658,2019/3/17,17,3,2019,dimanche,dimanche,6,2,2,2,Couple avec enfant,1,2,1998,,,,3,0,3,0,0,5,5,,,1,10,91458,91,3,2.235,48.658
b47f90cb-6365-4282-b51f-575e31521ae5,F189103023379A,CATI,0,2,91661,91,3,9103,2.212,48.701,2019/2/7,7,2,2019,jeudi,Semaine,2,1,1,0,Couple sans enfant,1,2,1985,,,,1,0,1,2,0,1,2,,,,8,91661,91,3,2.212,48.701
4e1db8c2-1471-42d2-9f50-59df9e43fdcc,F189103023462E,CATI,0,2,91665,91,3,9103,2.268,48.658,2019/2/1,1,2,2019,vendredi,Semaine,4,2,2,2,Couple avec enfant,1,2,2003,,,,2,0,2,1,0,-1,-1,,,,10,91665,91,3,2.268,48.658
c886a213-a064-4cf1-8512-25c8345d82e1,F189111026395E,CATI,0,2,91243,91,3,9111,2.168,48.609,2019/3/13,13,3,2019,mercredi,Semaine,2,1,0,0,Couple sans enfant,1,2,1989,,,,2,0,2,0,0,1,1,,,0,6,91243,91,3,2.168,48.609
9a44342f-420a-49a5-9038-fbcb468ff8d1,F189111026401H,CATI,0,2,91243,91,3,9111,2.167,48.608,2019/2/4,4,2,2019,lundi,Semaine,5,2,2,0,Autre,2,1,2016,1,,,2,1,3,0,0,3,3,3,1,0,10,91243,91,3,2.167,48.608
d3674c92-1cb6-4cd1-913b-a47cb7cf9384,F189111026402E,CATI,0,2,91243,91,3,9111,2.162,48.586,2019/2/19,19,2,2019,mardi,Semaine,4,2,2,1,Autre,1,1,2006,,,,3,0,3,2,0,5,4,,,,10,91243,91,3,2.162,48.586
823f82ae-253e-49fa-adde-957de0c16e48,F189111026438E,CATI,0,2,91319,91,3,9111,2.157,48.634,2019/2/2,2,2,2019,samedi,samedi,1,1,1,0,Femme seule,1,"9,USUFRUITIERE ",1975,,,,1,0,1,1,0,1,1,,,,2,91319,91,3,2.157,48.634
a6cca2dd-9da6-4b49-809e-be61e5c6e127,F189111026440A,CATI,0,2,91319,91,3,9111,2.163,48.634,2019/1/29,29,1,2019,mardi,Semaine,2,1,1,1,Couple sans enfant,1,2,2006,,,,2,0,2,0,0,3,1,,,1,10,91319,91,3,2.163,48.634
eb567616-ec41-4a1a-bad3-d3de59e0b6da,F189111026493C,CATI,0,2,91525,91,3,9111,2.046,48.531,2019/1/30,30,1,2019,mercredi,Semaine,1,1,1,1,Homme seul,1,2,2007,,,,1,0,1,1,0,1,3,,,,6,91525,91,3,2.013,48.522
ca0da165-5f64-4d55-a2a4-11986d32b868,F189204029665H,CATI,0,2,92044,92,2,9204,2.29,48.893,2019/3/18,18,3,2019,lundi,Semaine,2,2,1,0,Couple sans enfant,2,2,1997,,,,1,0,1,0,0,-1,1,,,1,7,92044,92,2,2.29,48.893
cfe0c597-3f20-4547-897d-f5f5c06e0e4b,F189204029672C,CATI,0,2,92044,92,2,9204,2.285,48.887,2019/2/19,19,2,2019,mardi,Semaine,2,2,1,0,Couple sans enfant,2,2,1980,,,,1,0,1,0,0,-1,2,,,0,7,92044,92,2,2.285,48.887
11b133c8-ae06-4d3c-8453-727a983322b7,F189204029752E,CATI,0,2,92044,92,2,9204,2.299,48.893,2019/2/15,15,2,2019,vendredi,Semaine,1,1,1,1,Femme seule,2,4,2016,1,,,1,0,1,0,0,2,3,,,1,5,92044,92,2,2.299,48.893
69283823-acfe-432d-914f-540efad18efc,F189204029775E,CATI,0,2,92044,92,2,9204,2.276,48.896,2019/2/1,1,2,2019,vendredi,Semaine,2,2,1,1,Couple sans enfant,2,4,2011,2,Les Lilas (93),,2,0,2,1,0,2,5,,,,9,92044,92,2,2.276,48.896
84e6980e-f379-456b-8f9b-e08c35df086a,F189204029791C,CATI,0,2,92044,92,2,9204,2.282,48.898,2019/2/14,14,2,2019,jeudi,Semaine,1,1,1,1,Femme seule,2,1,2014,1,,,0,0,0,0,0,,,,,1,6,92044,92,2,2.282,48.898
7147d454-30de-489a-bdd0-ad9301a17235,F189204029795D,CATI,0,2,92044,92,2,9204,2.278,48.895,2019/6/3,3,6,2019,lundi,Semaine,2,2,1,2,Couple sans enfant,2,4,2018,1,,,0,0,0,0,0,,,,,1,7,92044,92,2,2.278,48.895
17397fba-3197-419b-9981-8faca6d9a2ac,F189204029837E,CATI,0,2,92044,92,2,9204,2.297,48.893,2019/2/13,13,2,2019,mercredi,Semaine,2,1,1,1,Couple sans enfant,1,3,1987,,,,2,0,2,0,0,1,2,,,0,8,92044,92,2,2.297,48.893
a7b05d39-3a8d-4adb-9f9d-0d2a6dc3bf6e,F189204029889A,CATI,0,2,92044,92,2,9204,2.286,48.892,2019/1/30,30,1,2019,mercredi,Semaine,2,2,2,1,Famille monoparentale p?re,2,1,2013,2,Paris 18e  Arrondissement,,1,1,2,1,1,1,2,2,1,,10,92044,92,2,2.286,48.892
a67222a5-fa29-4e47-8b28-8f842bf4ca3b,F189204030035C,CATI,0,2,92051,92,2,9204,2.267,48.887,2019/2/5,5,2,2019,mardi,Semaine,2,2,1,0,Couple sans enfant,1,2,1985,,,,3,0,3,2,1,-1,-1,,,,-1,92051,92,2,2.27,48.879
9f312aa8-dc33-44aa-ba50-62ae6185b5e7,F189204030146A,CATI,0,2,92051,92,2,9204,2.261,48.887,2019/2/6,6,2,2019,mercredi,Semaine,5,2,2,0,Autre,2,4,2013,2,Levallois-Perret (92),,1,1,2,0,0,1,1,1,1,1,10,92051,92,2,2.261,48.887
83057af9-8854-4c8d-8a09-b5109f4f8af0,F189210033147D,CATI,0,2,92040,92,2,9210,2.274,48.825,2019/2/11,11,2,2019,lundi,Semaine,2,2,1,0,Couple sans enfant,2,2,2001,,,,1,0,1,2,0,-1,4,,,,-2,92040,92,2,2.274,48.825
45f54f66-36e0-429a-a841-ac4f0535947f,F189211033602E,CATI,0,2,92002,92,2,9211,2.313,48.747,2019/2/17,17,2,2019,dimanche,dimanche,4,4,2,2,Couple avec enfant,2,3,2000,,,,2,0,2,3,0,5,1,,,,7,92002,92,2,2.313,48.747
e1cdbf8c-ce47-4d96-8b47-26ae17ff06ca,F189211033603B,CATI,0,2,92002,92,2,9211,2.305,48.75,2019/2/12,12,2,2019,mardi,Semaine,1,1,1,0,Femme seule,2,4,2019,1,,,0,0,0,0,0,,,,,1,-2,92002,92,2,2.305,48.75
66438cea-1645-478b-b83f-bb9c9002deb2,F189211033628H,CATI,0,2,92002,92,2,9211,2.304,48.752,2019/1/29,29,1,2019,mardi,Semaine,1,1,1,1,Femme seule,2,2,2007,,,,1,0,1,0,0,2,2,,,1,7,92002,92,2,2.304,48.752
b7dba1a4-67df-4877-addd-5237b909c5e7,F189211033651C,CATI,0,2,92002,92,2,9211,2.306,48.762,2019/4/19,19,4,2019,vendredi,Semaine,4,2,1,1,Couple avec enfant,2,1,2014,1,,,2,0,2,2,0,2,-1,,,,10,92002,92,2,2.306,48.762
e5167e46-0aac-4e36-a635-afa39f331277,F189211033802E,CATI,0,2,92019,92,2,9211,2.282,48.773,2019/1/31,31,1,2019,jeudi,Semaine,1,1,0,0,Femme seule,1,2,1973,,,,0,0,0,0,0,,,,,1,6,92019,92,2,2.282,48.773
acb92a6f-72ee-4540-ae97-e9810f22d4d4,F189211033824D,CATI,0,2,92019,92,2,9211,2.255,48.772,2019/2/12,12,2,2019,mardi,Semaine,3,1,1,1,Couple avec enfant,2,4,2014,2,CORBEIL ESSONE,,1,0,1,2,0,2,3,,,,9,92019,92,2,2.255,48.772
e8e2d9d6-9ed0-437a-9e74-dd0dd0f69d2d,F189211033868E,CATI,0,2,92019,92,2,9211,2.278,48.781,2019/2/13,13,2,2019,mercredi,Semaine,2,1,1,0,Autre,2,3,2011,,,,1,0,1,2,0,2,2,,,,7,92019,92,2,2.278,48.781
62d4b5c5-b29e-4f41-b8c8-3d19cb344292,F189211033885C,CATI,0,2,92019,92,2,9211,2.266,48.768,2019/2/11,11,2,2019,lundi,Semaine,4,4,2,1,Couple avec enfant,2,1,2008,,,,2,0,2,0,0,2,4,,,1,10,92019,92,2,2.266,48.768
795bab18-cbed-4f4b-88da-e3a1cd0fc00a,F189211033942D,CATI,0,2,92071,92,2,9211,2.301,48.778,2019/5/10,10,5,2019,vendredi,Semaine,4,4,2,1,Couple avec enfant,2,1,2010,1,,,2,0,2,2,0,3,2,,,,10,92071,92,2,2.301,48.778
08869f43-ca7a-4e73-9053-ec0ab6fdba7b,F189213034776D,CATI,0,2,92007,92,2,9213,2.3,48.797,2019/1/28,28,1,2019,lundi,Semaine,1,1,1,0,Homme seul,2,2,1991,,,,0,0,0,0,0,,,,,0,6,92007,92,2,2.3,48.797
ef266f74-67d4-41fe-aefb-516116a73470,F189213034853H,CATI,0,2,92007,92,2,9213,2.32,48.798,2019/2/20,20,2,2019,mercredi,Semaine,2,1,1,0,Autre,2,4,2015,2,Cachan (94),,2,0,2,0,0,4,5,,,1,6,92007,92,2,2.32,48.798
870b26e4-792c-4e10-b2d2-2c8d9127241e,F189213034863B,CATI,0,2,92007,92,2,9213,2.316,48.792,2019/2/4,4,2,2019,lundi,Semaine,1,1,1,1,Femme seule,2,3,2015,2,MEUDON LE FORET ,,0,0,0,0,0,,,,,0,4,92007,92,2,2.316,48.792
6a200d52-d55b-46bd-bb84-29c3f98f497f,F189213034875E,CATI,0,2,92007,92,2,9213,2.311,48.789,2019/3/12,12,3,2019,mardi,Semaine,3,3,2,1,Autre,2,3,2017,1,,,0,0,0,0,0,,,,,1,7,92007,92,2,2.311,48.789
d0f16283-df10-47b7-b977-3330c254518c,F189213034924A,CATI,0,2,92007,92,2,9213,2.312,48.798,2019/2/13,13,2,2019,mercredi,Semaine,4,2,1,1,Couple avec enfant,1,1,2018,1,,,1,0,1,0,0,4,1,,,1,7,92007,92,2,2.316,48.788
61397e2a-fe23-45fb-bd2e-c3ff5883a8f9,F189213034953A,CATI,0,2,92007,92,2,9213,2.318,48.794,2019/1/28,28,1,2019,lundi,Semaine,1,1,1,1,Homme seul,2,4,1999,,,,1,0,1,0,0,1,-1,,,1,6,92007,92,2,2.318,48.794
54daefea-ed7a-462d-b9ca-74bc81f17be3,F189213034966B,CATI,0,2,92007,92,2,9213,2.313,48.8,2019/2/12,12,2,2019,mardi,Semaine,2,1,1,1,Couple sans enfant,2,2,1995,,,,1,0,1,0,0,-1,2,,,1,8,92007,92,2,2.313,48.8
50c5b0e9-2967-4481-af72-4504ae117833,F189213034983H,CATI,0,2,92046,92,2,9213,2.286,48.813,2019/1/31,31,1,2019,jeudi,Semaine,1,1,0,0,Femme seule,2,3,2001,,,,0,0,0,0,0,,,,,1,4,92046,92,2,2.286,48.813
f81e528c-0f8e-4ac0-8bc4-5cb5bdd257a5,F189213035010A,CATI,0,2,92046,92,2,9213,2.29,48.816,2019/2/12,12,2,2019,mardi,Semaine,2,1,1,0,Couple sans enfant,1,2,1969,,,,2,0,2,0,0,4,4,,,0,9,92046,92,2,2.29,48.816
dcdc601f-9c94-4b57-8e33-eb7fd548e96c,F189213035011B,CATI,0,2,92046,92,2,9213,2.292,48.811,2019/2/12,12,2,2019,mardi,Semaine,2,1,1,0,Couple sans enfant,2,3,1990,,,,0,0,0,0,0,,,,,1,6,92046,92,2,2.292,48.811
f89c3ab3-832b-47da-ae20-505cae05ae03,F189213035068E,CATI,0,2,92046,92,2,9213,2.295,48.812,2019/1/31,31,1,2019,jeudi,Semaine,1,1,1,1,Femme seule,2,3,2015,2,Vanves (92),,0,0,0,1,0,,,,,,4,92046,92,2,2.295,48.812
5b6a57ea-4e4f-4d48-9ca1-662f01a354bf,F189213035069B,CATI,0,2,92046,92,2,9213,2.286,48.814,2019/2/3,3,2,2019,dimanche,dimanche,1,1,0,0,Femme seule,2,3,2014,1,,,0,0,0,0,0,,,,,0,1,92046,92,2,2.286,48.814
e0865f36-cb35-4cb1-b211-634ffcbef166,F189213035072B,CATI,0,2,92046,92,2,9213,2.282,48.815,2019/2/11,11,2,2019,lundi,Semaine,2,1,1,1,Autre,2,3,1999,,,,0,0,0,0,0,,,,,0,6,92046,92,2,2.282,48.815
21c87eed-73c9-4b1b-998b-2effeab5bd81,F189213035098H,CATI,0,2,92046,92,2,9213,2.307,48.821,2019/3/17,17,3,2019,dimanche,dimanche,4,4,2,2,Couple avec enfant,2,3,2011,2,75017,,1,0,1,1,0,5,3,,,,4,92046,92,2,2.307,48.821
b0aa9c1e-0a14-4ca0-8006-1431104a1bbd,F189213035125D,CATI,0,2,92046,92,2,9213,2.302,48.823,2019/2/12,12,2,2019,mardi,Semaine,3,2,2,1,Couple avec enfant,2,4,2009,2,Montrouge (92),,0,0,0,1,0,,,,,,9,92046,92,2,2.302,48.823
7584c3e6-d787-447b-8b7f-110ea23261d0,F189213035144E,CATI,0,2,92046,92,2,9213,2.296,48.814,2019/2/4,4,2,2019,lundi,Semaine,4,4,2,1,Couple avec enfant,1,1,2014,1,,,1,0,1,4,0,4,4,,,,10,92046,92,2,2.296,48.814
0f75aa01-7479-43ab-a933-365fa8836087,F189213035232D,CATI,0,2,92049,92,2,9213,2.32,48.819,2019/2/4,4,2,2019,lundi,Semaine,1,1,1,1,Homme seul,2,4,2012,2,Paris 15e  Arrondissement,,0,0,0,0,0,,,,,0,5,92049,92,2,2.32,48.819
3b9b7e9b-f0cd-4f0e-8caf-3cb69a383175,F189213035263C,CATI,0,2,92049,92,2,9213,2.322,48.816,2019/2/16,16,2,2019,samedi,samedi,4,4,1,0,Autre,2,3,2018,1,,,0,0,0,0,0,,,,,1,-2,92049,92,2,2.315,48.81
116bda7b-b6cd-48c4-8500-9459a192be64,F189213035310B,CATI,0,2,92049,92,2,9213,2.314,48.813,2019/2/1,1,2,2019,vendredi,Semaine,1,1,1,1,Femme seule,2,4,2009,2,Issou (78),,0,0,0,0,0,,,,,0,5,92049,92,2,2.314,48.813
f30cb8fc-8d50-4359-ad6f-e3629b61be43,F189213035312C,CATI,0,2,92049,92,2,9213,2.324,48.811,2019/2/5,5,2,2019,mardi,Semaine,1,1,1,1,Homme seul,2,10,2008,,,,0,0,0,0,0,,,,,1,-2,92049,92,2,2.324,48.811
92843c31-2ba4-4783-bf47-5fc36e398e32,F189213035337E,CATI,0,2,92049,92,2,9213,2.308,48.811,2019/2/6,6,2,2019,mercredi,Semaine,1,1,1,1,Homme seul,2,1,2015,1,,,0,1,1,0,0,,,4,2,1,7,92049,92,2,2.308,48.811
8fd4d1b5-4566-4b25-ac94-fa14f63b6335,F189213035348C,CATI,0,2,92049,92,2,9213,2.311,48.816,2019/2/1,1,2,2019,vendredi,Semaine,1,1,1,1,Homme seul,2,3,2011,4,,,0,0,0,0,0,,,,,0,6,92049,92,2,2.311,48.816
09f616a8-7efe-4066-98f6-9563003f717b,F189213035349E,CATI,0,2,92049,92,2,9213,2.322,48.819,2019/3/13,13,3,2019,mercredi,Semaine,1,1,1,0,Femme seule,2,1,2004,,,,0,0,0,0,0,,,,,1,4,92049,92,2,2.322,48.819
96ba4808-6de6-4727-9fb0-f85cc2679991,F189213035373E,CATI,0,2,92049,92,2,9213,2.319,48.812,2019/2/14,14,2,2019,jeudi,Semaine,1,1,1,1,Femme seule,2,2,2002,,,,1,0,1,0,0,2,1,,,1,8,92049,92,2,2.319,48.812
aff75d7c-66c5-4122-8baf-bce68c894f6d,F189213035407B,CATI,0,2,92049,92,2,9213,2.322,48.816,2019/2/10,10,2,2019,dimanche,dimanche,3,1,1,1,Couple avec enfant,2,1,2015,2,PARIS 75018,,0,0,0,0,0,,,,,1,8,92049,92,2,1.517,43.605
65e5f1cb-c6d6-444f-be96-0967b3216ace,F189213035413H,CATI,0,2,92049,92,2,9213,2.309,48.811,2019/1/31,31,1,2019,jeudi,Semaine,4,2,2,1,Couple avec enfant,2,1,2010,2,Paris 12e  Arrondissement,,1,0,1,2,0,2,4,,,,9,92049,92,2,2.309,48.811
8f373cb6-7464-4b3d-ac9a-638d8c948fef,F189213035427C,CATI,0,2,92049,92,2,9213,2.321,48.82,2019/2/13,13,2,2019,mercredi,Semaine,2,1,1,0,Autre,2,1,1995,,,,1,2,3,2,0,4,1,4,4,,10,92049,92,2,2.321,48.82
19ed948c-a239-4594-8d10-47c91f8c463e,F189309040212D,CATI,0,2,93071,93,2,9309,2.525,48.943,2019/6/5,5,6,2019,mercredi,Semaine,3,3,1,1,Famille monoparentale p?re,1,1,2006,,,,1,0,1,2,0,5,5,,,,7,93071,93,2,2.525,48.943
6c46b1f3-ae96-4c27-abe6-6e604f006e13,F189309040272A,CATI,0,2,93073,93,2,9309,2.555,48.978,2019/1/29,29,1,2019,mardi,Semaine,2,1,1,0,Couple sans enfant,1,2,2013,2,Roissy-en-France (95),,1,0,1,0,0,2,2,,,1,3,93073,93,2,2.555,48.978
fbb7a35b-ace4-48fa-af30-df732cebcb2c,F189309040364D,NON VALIDE,0,2,93073,93,2,9309,2.567,48.954,2019/2/6,6,2,2019,mercredi,Semaine,3,1,1,1,Couple avec enfant,1,"9,Logement de fonction",2011,1,,,1,0,1,0,0,1,2,,,1,8,93073,93,2,2.567,48.954
bfa62c61-6fb8-4848-b534-b62a81ec12dd,F189309040522E,CATI,0,2,93078,93,2,9309,2.54,48.953,2019/2/6,6,2,2019,mercredi,Semaine,2,1,1,0,Couple sans enfant,1,2,1988,,,,3,0,3,3,0,5,4,,,,8,93078,93,2,2.54,48.953
8098400e-2984-496e-be0a-2196e5241630,F189311040897E,CATI,0,2,93032,93,2,9311,2.532,48.886,2019/2/5,5,2,2019,mardi,Semaine,2,1,0,0,Couple sans enfant,1,2,2017,4,,,1,0,1,1,0,5,-1,,,,-1,93032,93,2,2.532,48.886
f7641d92-a2de-46c7-8ab6-c843c7871cc2,F189311040919C,CATI,0,2,93032,93,2,9311,2.54,48.874,2019/1/29,29,1,2019,mardi,Semaine,2,2,1,0,Couple sans enfant,1,2,1970,,,,2,0,2,2,0,4,4,,,,-2,93032,93,2,2.54,48.874
471d4721-af3a-4605-917b-890136484fc4,F189311041123C,CATI,0,2,93046,93,2,9311,2.519,48.917,2019/2/18,18,2,2019,lundi,Semaine,4,4,1,0,Autre,1,2,1970,,,,1,0,1,0,0,3,2,,,1,8,93046,93,2,2.519,48.917
7cc3714a-b0c5-4450-b508-5eb6677ed363,F189311041309A,CATI,0,2,93046,93,2,9311,2.545,48.932,2019/2/18,18,2,2019,lundi,Semaine,5,5,1,1,Couple avec enfant,1,1,2004,,,,2,0,2,3,0,4,3,,,,9,93046,93,2,2.545,48.932
d2715a4e-39dd-448d-b65d-7c082b46c6d8,F189311041420H,CATI,0,2,93057,93,2,9311,2.499,48.904,2019/2/14,14,2,2019,jeudi,Semaine,4,3,3,2,Autre,2,1,2007,,,,1,0,1,2,0,2,4,,,,9,93057,93,2,2.499,48.904
fb321026-433f-445f-85bb-c8e61ef2e43c,F189311041531G,CATI,0,2,93064,93,2,9311,2.486,48.881,2019/1/28,28,1,2019,lundi,Semaine,1,1,0,0,Femme seule,2,4,1989,,,,1,0,1,0,0,1,2,,,1,3,93064,93,2,2.486,48.881
3acffd25-0155-4831-9aaf-d96b05d0c521,F189311041577E,CATI,0,2,93064,93,2,9311,2.482,48.869,2019/2/7,7,2,2019,jeudi,Semaine,2,2,1,0,Famille monoparentale m?re,1,2,1976,,,,1,0,1,0,0,4,3,,,1,3,93064,93,2,2.482,48.869
cf766c6f-915a-4974-a2b4-c358b4b6423c,F189311041607C,CATI,0,2,93064,93,2,9311,2.485,48.883,2019/2/2,2,2,2019,samedi,samedi,2,1,1,1,Couple sans enfant,2,2,2016,4,,,1,0,1,1,0,3,1,,,,3,93064,93,2,2.485,48.883
741a6f7e-cf9e-4e39-9685-89c938d4c971,F189311041640E,CATI,0,2,93064,93,2,9311,2.5,48.876,2019/2/3,3,2,2019,dimanche,dimanche,1,1,1,0,Femme seule,2,4,2000,,,,0,0,0,0,0,,,,,1,3,93064,93,2,2.5,48.876
beee4e61-a02e-4d60-882b-72f884ba8e4a,F189311041654H,CATI,0,2,93064,93,2,9311,2.485,48.873,2019/3/17,17,3,2019,dimanche,dimanche,1,1,1,1,Femme seule,2,3,2014,2,Neuilly-sur-Marne (93),,1,0,1,0,0,3,1,,,1,4,93064,93,2,2.507,48.874
1b1f816e-15f2-4c3e-85c3-fb12e9153773,F189311041741C,CATI,0,2,93064,93,2,9311,2.489,48.871,2019/1/28,28,1,2019,lundi,Semaine,4,2,2,1,Couple avec enfant,1,1,2010,2,Paris 20e  Arrondissement,,1,0,1,1,0,2,2,,,,10,93064,93,2,2.489,48.871
fa03a4ce-d5e0-4a78-83f3-568bdba923b6,F189311041877C,CATI,0,2,93077,93,2,9311,2.511,48.891,2019/2/1,1,2,2019,vendredi,Semaine,2,2,1,0,Autre,1,2,2014,1,,,2,0,2,0,0,4,5,,,1,9,93077,93,2,2.529,48.873
0ed8291a-ab9c-4d56-9c20-ecd52051c15b,F189311041897A,CATI,0,2,93077,93,2,9311,2.514,48.884,2019/2/5,5,2,2019,mardi,Semaine,5,5,2,1,Couple avec enfant,1,1,2006,,,,1,0,1,1,0,2,4,,,,10,93077,93,2,2.514,48.884
f8f27b88-3124-492a-9e52-d3ab24cf98a4,F189405045356C,CATI,0,2,94077,94,2,9405,2.424,48.731,2019/6/16,16,6,2019,dimanche,dimanche,2,2,1,1,Couple sans enfant,2,3,2018,1,,,1,0,1,0,0,2,3,,,0,8,94077,94,2,2.424,48.731
b3a925b5-1857-467a-9614-df066287180b,F189405045464H,CATI,0,2,94078,94,2,9405,2.459,48.745,2019/2/12,12,2,2019,mardi,Semaine,5,5,2,0,Autre,2,3,2014,1,,,1,0,1,0,0,1,2,,,1,3,94078,94,2,2.459,48.745
42045ad7-dec4-41a9-accf-0ca519d2dd52,F189405045554C,CATI,0,2,94078,94,2,9405,2.446,48.737,2019/2/12,12,2,2019,mardi,Semaine,5,2,2,1,Couple avec enfant,2,1,2009,2,Rosny-sous-Bois (93),,1,0,1,2,0,3,2,,,,8,94078,94,2,2.446,48.737
2ab58cba-4e5c-4473-9cc2-0283d6f775b9,F189405045565D,CATI,0,2,94078,94,2,9405,2.452,48.751,2019/2/17,17,2,2019,dimanche,dimanche,2,1,1,1,Autre,2,4,2018,1,,,1,0,1,0,0,1,1,,,1,2,94078,94,2,2.452,48.751
8f08a76b-7bc6-4702-ad57-13bb061e7de9,F189405045588D,NON VALIDE,0,2,94078,94,2,9405,2.452,48.733,2019/2/11,11,2,2019,lundi,Semaine,3,1,1,1,Couple avec enfant,1,1,2000,,,,1,0,1,0,0,3,1,,,1,6,94078,94,2,2.452,48.733
9ad426d3-f014-428e-beba-26aede56c953,F189406045923A,CATI,0,2,94028,94,2,9406,2.454,48.774,2019/2/6,6,2,2019,mercredi,Semaine,1,1,0,0,Femme seule,2,3,1984,,,,0,0,0,0,0,,,,,0,4,94028,94,2,2.454,48.774
57a15d4c-01d6-4af3-b09c-80d3ae209ed1,F189406045979A,CATI,0,2,94028,94,2,9406,2.444,48.786,2019/1/31,31,1,2019,jeudi,Semaine,2,1,0,0,Couple sans enfant,2,2,1981,,,,2,0,2,2,0,1,4,,,,10,94028,94,2,2.444,48.786
e1f151ba-ca83-4838-af5f-26c9ea7c024d,F189406046009H,CATI,0,2,94028,94,2,9406,2.458,48.805,2019/2/15,15,2,2019,vendredi,Semaine,1,1,0,0,Femme seule,2,3,1958,,,,0,0,0,0,0,,,,,0,4,94028,94,2,2.458,48.805
33d1cf2e-0f15-4982-93e8-c16197698ec6,F189406046022E,CATI,0,2,94028,94,2,9406,2.449,48.784,2019/1/31,31,1,2019,jeudi,Semaine,6,2,2,0,Autre,2,3,2014,2,Fresnes (94),,1,0,1,6,0,-1,2,,,,4,94028,94,2,2.449,48.784
9a267c55-7cb2-43ae-996d-763e2c63c0d6,F189406046072E,CATI,0,2,94028,94,2,9406,2.463,48.796,2019/1/29,29,1,2019,mardi,Semaine,2,2,1,1,Couple sans enfant,2,3,2018,1,,,0,0,0,0,0,,,,,1,3,94028,94,2,2.463,48.796
